ID,Sev,Pri,State,Product,Comp,Summary,Sum
29883,nor,P3,RESO,Platform,Help,topic from TOC element not indexed.,'topic from TOC element not indexed.'
29885,nor,P2,VERI,Platform,Ant,Ant editor (planty) does not handle relative paths nicely,'Ant editor (planty) does not handle relative paths nicely'
29887,nor,P3,VERI,Platform,Ant,[GTK] Classes 'browser' not initialized in 'Add Type' and...,'[GTK] Classes 'browser' not initialized in 'Add Type' and...'
29894,nor,P3,VERI,JDT,Core,Path matching failure (CharOperation),'Path matching failure (CharOperation)'
29896,enh,P3,RESO,JDT,UI,M4 Usability issue when defining link exclusion filters [...,'M4 Usability issue when defining link exclusion filters [...'
29898,nor,P3,VERI,Platform,Ant,Updating actions in the AntView,'Updating actions in the AntView'
29905,nor,P3,RESO,JDT,UI,strange label shown in launch config [JUnit],'strange label shown in launch config [JUnit]'
29907,nor,P1,RESO,PDE,UI,NPE checking out SWT from repository,'NPE checking out SWT from repository'
29909,nor,P2,RESO,JDT,Text,Incorrect indentation after newline,'Incorrect indentation after newline'
29910,nor,P3,RESO,Platform,SWT,Checkbox not displayed until table scrolled,'Checkbox not displayed until table scrolled'
29911,nor,P3,RESO,Platform,SWT,TableEditors not displayed while scrolling.,'TableEditors not displayed while scrolling.'
29913,maj,P1,RESO,Platform,UI,[linked resources] moving file to linked alias deletes file,'[linked resources] moving file to linked alias deletes file'
29915,cri,P3,RESO,PDE,UI,Cannot start Runtime Workbench,'Cannot start Runtime Workbench'
29916,nor,P3,RESO,Platform,Team,Latest release comment not used,'Latest release comment not used'
29920,nor,P3,RESO,JDT,Text,Java editer should have a command to match brackets,'Java editer should have a command to match brackets'
29921,nor,P3,RESO,Platform,UI,[Preferences] Build Order preference dialog is misleading,'[Preferences] Build Order preference dialog is misleading'
29925,nor,P2,VERI,JDT,Debug,Show qualified names action not in synch between tool bar...,'Show qualified names action not in synch between tool bar...'
29928,nor,P3,RESO,Platform,Update,[boot] [About] 'About Eclipse Platform' dialog doesn't li...,'[boot] [About] 'About Eclipse Platform' dialog doesn't li...'
29929,maj,P3,RESO,Platform,Update,Can not create feature/plugin pair with diff ids.,'Can not create feature/plugin pair with diff ids.'
29931,nor,P3,RESO,Platform,SWT,Mouse clicks are unreliable,'Mouse clicks are unreliable'
29932,nor,P3,RESO,Platform,Help,positioning of help windows,'positioning of help windows'
29938,nor,P3,RESO,PDE,UI,Feature based runtime workbench needs configurable  insta...,'Feature based runtime workbench needs configurable  insta...'
29944,nor,P2,VERI,Platform,Team,Opening closed projects freezes UI during several minutes,'Opening closed projects freezes UI during several minutes'
29948,nor,P1,RESO,Platform,Team,CVSException while duing a catch up,'CVSException while duing a catch up'
29953,nor,P3,VERI,JDT,Debug,Launch configuration not found  many stacktraces in the .log,'Launch configuration not found  many stacktraces in the .log'
29954,nor,P2,VERI,JDT,Debug,Can Step With Filters null pointer exception when want to...,'Can Step With Filters null pointer exception when want to...'
29955,nor,P3,VERI,JDT,Core,Should not report incompatible throws clause for interfac...,'Should not report incompatible throws clause for interfac...'
29964,enh,P3,VERI,JDT,Core,Add inclusion filter,'Add inclusion filter'
29966,blo,P3,RESO,Platform,SWT,no more handles on startup,'no more handles on startup'
29967,enh,P3,RESO,JDT,UI,pull up: allow fields delcared in multi-declarations[refa...,'pull up: allow fields delcared in multi-declarations[refa...'
29969,nor,P3,VERI,JDT,Core,CodeAssist: too much proposals just after 'switch','CodeAssist: too much proposals just after 'switch''
29972,nor,P3,RESO,Platform,Resource,No exception code when workspace is locked,'No exception code when workspace is locked'
29973,nor,P3,RESO,Platform,UI,[Navigator] List of working sets in drop-down menu gets r...,'[Navigator] List of working sets in drop-down menu gets r...'
29977,nor,P3,RESO,Platform,UI,[Editor Mgmt] OpenWithMenu can contain duplicates,'[Editor Mgmt] OpenWithMenu can contain duplicates'
29979,cri,P1,RESO,Platform,UI,[Keybindings] DBCS: Cannot get Chinese IME in Linux GTK o...,'[Keybindings] DBCS: Cannot get Chinese IME in Linux GTK o...'
29982,enh,P3,RESO,Platform,Team,Commit dialog Previous comment support,'Commit dialog Previous comment support'
29983,nor,P2,RESO,Platform,Text,incorrect javadoc for IContextInformationPresenter.update...,'incorrect javadoc for IContextInformationPresenter.update...'
29984,nor,P2,RESO,PDE,UI,Can schema editor allow reference to element within itsel...,'Can schema editor allow reference to element within itsel...'
29985,blo,P2,RESO,JDT,Text,IllegalArgumentException from the AnnotationPainter,'IllegalArgumentException from the AnnotationPainter'
29992,cri,P2,VERI,JDT,Debug,JRE_LIB not properly resolved with JRE containers,'JRE_LIB not properly resolved with JRE containers'
29993,nor,P3,RESO,Platform,Resource,Error message can't be read in  linked  folder creation,'Error message can't be read in  linked  folder creation'
29996,nor,P3,RESO,JDT,UI,Java Browsing perspective is missing the Resource Navigat...,'Java Browsing perspective is missing the Resource Navigat...'
29997,nor,P3,RESO,Platform,Team,Remove of Directory causes update instability,'Remove of Directory causes update instability'
29998,tri,P3,RESO,Platform,Team,[CVS UI] Rephrase pref. text:  Make new files downloaded... ,'[CVS UI] Rephrase pref. text:  Make new files downloaded... '
29999,tri,P3,RESO,Platform,Team,[CVS UI] Rephrase pref. text:  When read-only files... ,'[CVS UI] Rephrase pref. text:  When read-only files... '
30000,enh,P2,VERI,JDT,Debug,Error when you clean out all entries from bootstrap classes,'Error when you clean out all entries from bootstrap classes'
30002,nor,P3,RESO,Platform,UI,[View Mgmt] Support for Show In...,'[View Mgmt] Support for Show In...'
30004,nor,P3,RESO,Platform,UI,[Linked Resources] Mini new folder dialog doesn't have ro...,'[Linked Resources] Mini new folder dialog doesn't have ro...'
30005,nor,P3,RESO,JDT,UI,Can't create linked source folder in new java project wiz...,'Can't create linked source folder in new java project wiz...'
30007,nor,P3,RESO,JDT,UI,Can't hit next in new java project wizard [build path] [c...,'Can't hit next in new java project wizard [build path] [c...'
30013,nor,P3,VERI,JDT,Core,Project compiler setting workspace | project do not persist,'Project compiler setting workspace | project do not persist'
30015,cri,P3,RESO,Platform,Resource,Can't restore a project whose location is relative to pat...,'Can't restore a project whose location is relative to pat...'
30016,cri,P3,RESO,Platform,Team,NPE when sending files,'NPE when sending files'
30017,nor,P3,RESO,Platform,UI,Should remove default font definitions,'Should remove default font definitions'
30019,cri,P2,VERI,Platform,Debug,Can't debug on Motif,'Can't debug on Motif'
30021,maj,P3,RESO,Platform,SWT,Font and Color dialogs hang on JVM 1.4.1,'Font and Color dialogs hang on JVM 1.4.1'
30024,nor,P2,RESO,Platform,UI,[Linked Resources] Variable dialog should have option to ...,'[Linked Resources] Variable dialog should have option to ...'
30025,cri,P2,RESO,PDE,UI,Importing 2.0 plug-ins from 2.1 code fails,'Importing 2.0 plug-ins from 2.1 code fails'
30028,nor,P3,VERI,JDT,Debug,Java snippet navigate actions do not work with keybindings,'Java snippet navigate actions do not work with keybindings'
30029,enh,P4,VERI,JDT,Debug,Notification of failure for  global  actions,'Notification of failure for  global  actions'
30032,enh,P3,RESO,PDE,Build,Compiling against an installed version of eclipse does no...,'Compiling against an installed version of eclipse does no...'
30035,nor,P2,VERI,Platform,Ant,NPE running build file in external project,'NPE running build file in external project'
30037,enh,P2,VERI,Platform,Debug,Use platform support for breakpoint persistence,'Use platform support for breakpoint persistence'
30046,blo,P1,RESO,PDE,UI,Stackoverflow when I tried to switch target platform,'Stackoverflow when I tried to switch target platform'
30068,nor,P3,RESO,Platform,Update,Unknown Protocol: c,'Unknown Protocol: c'
30073,maj,P2,RESO,Platform,SWT,Graphical Editor is not refreshed properly when scrollbar...,'Graphical Editor is not refreshed properly when scrollbar...'
30075,nor,P3,RESO,JDT,Text,NPE during shutdown,'NPE during shutdown'
30079,nor,P2,VERI,JDT,Debug,Modifying JRE contents shouldn't trigger a build without ...,'Modifying JRE contents shouldn't trigger a build without ...'
30080,maj,P2,RESO,JDT,Text,[Preferences] NoSuchElementException dumped into .log file,'[Preferences] NoSuchElementException dumped into .log file'
30083,nor,P2,VERI,Platform,Ant,Adding -logger XmlLogger cause Exception on build finished,'Adding -logger XmlLogger cause Exception on build finished'
30086,nor,P2,VERI,Platform,Ant,Ant view not updated when project deleted,'Ant view not updated when project deleted'
30088,nor,P3,RESO,JDT,UI,Junit plugin test - cannot edit launch config to remove i...,'Junit plugin test - cannot edit launch config to remove i...'
30089,maj,P3,RESO,Platform,Update,PDE doesn't use plugins in my workspace,'PDE doesn't use plugins in my workspace'
30092,nor,P3,RESO,JDT,UI,[browsing]Missing View Short cuts in the Java Browsing pe...,'[browsing]Missing View Short cuts in the Java Browsing pe...'
30093,nor,P2,VERI,Platform,Ant,Handling bad definitions of extension points,'Handling bad definitions of extension points'
30097,enh,P3,RESO,JDT,UI,'references in file' searches not in the list of searches...,''references in file' searches not in the list of searches...'
30098,nor,P2,VERI,Platform,Ant,AntSecurityManager throws exception when exiting Eclipse,'AntSecurityManager throws exception when exiting Eclipse'
30099,maj,P3,VERI,JDT,Core,NamingConvention.suggestArgumentNames: No guess returned,'NamingConvention.suggestArgumentNames: No guess returned'
30100,nor,P3,RESO,PDE,UI,Some text drop from included schema file,'Some text drop from included schema file'
30102,nor,P3,VERI,JDT,Core,NamingConvention: Tests fail,'NamingConvention: Tests fail'
30103,enh,P3,RESO,PDE,Build,Improving the creation of the build time construction,'Improving the creation of the build time construction'
30104,nor,P3,RESO,Platform,SWT,Drag & Drop not implemented on the Mac,'Drag & Drop not implemented on the Mac'
30108,nor,P3,VERI,JDT,Core,not clear what 'modifiers' in NamingConventions means,'not clear what 'modifiers' in NamingConventions means'
30112,nor,P3,RESO,JDT,UI,assertion failed in MoveInnerToTop,'assertion failed in MoveInnerToTop'
30113,nor,P3,VERI,JDT,Core,Wrong positions in the outliner for a field that follows ...,'Wrong positions in the outliner for a field that follows ...'
30115,nor,P3,RESO,Platform,UI,[Dialogs] NewFolderDialog has duplicate 'F' mneumonic,'[Dialogs] NewFolderDialog has duplicate 'F' mneumonic'
30116,nor,P3,RESO,PDE,UI,NPE focus making invalid selection in dependencies view,'NPE focus making invalid selection in dependencies view'
30117,nor,P3,RESO,Platform,Resource,Investigate adding session properties to fast visitor,'Investigate adding session properties to fast visitor'
30120,nor,P3,RESO,PDE,UI,Can't change max/minOccurs for an included element,'Can't change max/minOccurs for an included element'
30125,enh,P2,VERI,Platform,Debug,Provide inforpops for launch configuration types,'Provide inforpops for launch configuration types'
30130,nor,P3,VERI,JDT,Debug,Non-user friendly Javadoc URL preference,'Non-user friendly Javadoc URL preference'
30135,nor,P3,RESO,JDT,UI,[quick fix] add quick fix for method needs a method body,'[quick fix] add quick fix for method needs a method body'
30137,nor,P3,RESO,Platform,Doc,Documentation bug: commiting page,'Documentation bug: commiting page'
30138,maj,P2,CLOS,Platform,Help,DBCS: Lexial error during the indexing with the NLS lang...,'DBCS: Lexial error during the indexing with the NLS lang...'
30139,nor,P2,VERI,JDT,Debug,Unable to launch with -Xbootclasspath/p:,'Unable to launch with -Xbootclasspath/p:'
30140,cri,P1,RESO,Platform,Team,Deadlock during mark as merged,'Deadlock during mark as merged'
30141,nor,P3,RESO,Platform,Doc,Team tutorial/ topic working wiht another user  erroneous...,'Team tutorial/ topic working wiht another user  erroneous...'
30143,nor,P2,RESO,Platform,Search,[performance] leverage IResourceProxyVisitor,'[performance] leverage IResourceProxyVisitor'
30145,nor,P2,VERI,JDT,Debug,Inspect or Display : java.lang.ArrayIndexOutOfBoundsExcep...,'Inspect or Display : java.lang.ArrayIndexOutOfBoundsExcep...'
30146,enh,P3,RESO,JDT,UI,Extract local: Usage should be more comfortable [refactor...,'Extract local: Usage should be more comfortable [refactor...'
30154,enh,P3,RESO,JDT,Text,[syntax highlighting] Color code elements by scope,'[syntax highlighting] Color code elements by scope'
30167,enh,P2,VERI,JDT,Debug,Would like a way to navigate back from debugger to corres...,'Would like a way to navigate back from debugger to corres...'
30169,nor,P3,RESO,JDT,Text,no hover message for bookmarks in overview ruler,'no hover message for bookmarks in overview ruler'
30170,nor,P2,RESO,Platform,UI,[Preferences] editors preferences not stored on OK?,'[Preferences] editors preferences not stored on OK?'
30171,nor,P3,RESO,Platform,Help,Wilcard searches not returning correct results,'Wilcard searches not returning correct results'
30173,maj,P3,CLOS,Platform,Team,DBCS: DBCS project name cannot commit correctly into a re...,'DBCS: DBCS project name cannot commit correctly into a re...'
30178,maj,P2,RESO,Platform,Resource,Error Replacing With latest from Repository,'Error Replacing With latest from Repository'
30179,enh,P3,RESO,JDT,UI,Add  Open File  command similar to  Open Type ,'Add  Open File  command similar to  Open Type '
30180,nor,P2,VERI,JDT,Debug,Stale launch if runtime-workbench launch is canceled,'Stale launch if runtime-workbench launch is canceled'
30182,nor,P3,RESO,JDT,Text,Annotations underlining disappear,'Annotations underlining disappear'
30191,nor,P3,RESO,JDT,UI,Navigate Goto Resource does not find certain files,'Navigate Goto Resource does not find certain files'
30192,nor,P2,RESO,JDT,Text,NPE in JavaDocAutoIndentStrategy,'NPE in JavaDocAutoIndentStrategy'
30193,maj,P1,RESO,Platform,Team,CVS Directories Removed from Linked Folder,'CVS Directories Removed from Linked Folder'
30195,enh,P3,RESO,Platform,Team,Team CVS commit comments not preserved across invocations,'Team CVS commit comments not preserved across invocations'
30199,nor,P1,RESO,Platform,Team,Used to workDeleting CVS dirs causes serious problems,'Used to workDeleting CVS dirs causes serious problems'
30206,maj,P2,RESO,JDT,UI,[Contributions] Duplicate menu items [misc],'[Contributions] Duplicate menu items [misc]'
